ph,Hardness,Organic_carbon,Conductivity,Turbidity,Potability
8.85411954,222.9651976,10.4540293,467.0884417,3.461350424,0
6.921257043,158.2920574,11.48218662,531.6574429,3.540384278,1
5.018132384,169.3972377,15.91376093,467.2180731,4.286478967,0
6.283103588,236.8232145,16.3519115,470.8215689,2.663920734,1
8.408766231,210.7954061,12.34483405,555.580978,2.372791477,0
6.922041828,201.4101227,20.92910324,336.0464515,4.242947216,0
6.000723336,161.0023053,9.261965326,384.7532976,4.176218743,1
8.128270069,231.1675375,15.01808483,386.0711492,4.678742166,1
9.63066548,152.8624335,16.67018392,417.1670729,4.920091158,0
8.719240207,181.0131002,14.42722549,289.2027406,3.912836037,1
7.575757884,203.8843728,14.23601317,532.3111875,3.176432526,0
9.00258311,202.9907653,15.68940449,366.4917287,4.904837415,0
8.846281957,188.4150006,17.11544677,419.3955691,2.925037558,0
7.526680395,192.1670961,13.05589446,449.317534,4.148223129,1
7.773758137,251.4628444,14.32455235,355.831683,4.040974482,1
7.846463341,233.9765794,16.53621617,545.310659,3.885623898,1
6.74881155,166.3909151,12.81926988,527.45964,3.312512766,1
8.527142498,217.3947785,14.92675099,615.6111669,2.649423905,0
10.27244427,163.6246234,11.85691442,446.4507253,3.179884727,1
4.059431468,200.3830795,11.08483406,414.157826,4.330321564,0
5.382489039,240.0182139,12.81872967,551.4762022,4.173330283,1
4.187490815,208.3741881,11.23514423,264.5080825,4.592959344,1
7.899256515,187.7006542,19.87360427,400.1498058,4.44817057,0
5.669699209,199.6626368,21.7803731,378.1203925,1.910116645,0
8.458814662,225.7123587,10.61370977,636.2577548,3.507708536,0
6.00897361,225.0802338,11.07995155,325.1344922,4.012340383,1
6.217579612,189.3422247,11.96491375,297.7636847,3.490002014,0
7.341547112,187.6724024,16.84233409,332.0842934,4.025643696,0
5.895948983,187.1536166,11.41018355,531.1691009,3.659652968,1
6.888547603,179.6324755,7.701010154,393.4931553,2.901432044,1
9.130828108,209.7430438,11.27406477,509.6617816,3.074134305,0
8.285071527,151.573778,13.65265268,322.5218154,4.274661333,1
5.972599968,186.4674699,16.45540392,446.2193542,5.164944785,0
9.241419974,127.9188262,9.53449908,487.3391693,4.718850871,1
10.08677124,189.7323791,9.47775606,416.6410808,4.334122046,0
7.617033494,242.9894019,10.06522524,549.9873176,4.299543396,1
3.878879389,177.7128409,12.45191188,447.3037558,4.927711075,0
7.606066882,248.0414533,11.70609519,275.317146,4.58147746,0
7.543931305,192.2345408,18.18887253,369.4276991,3.703191306,1
4.303574607,227.0070858,12.90673002,412.8964036,2.010537157,1
9.514626622,215.725527,9.640241052,453.9184895,2.64503637,1
8.575673022,197.5602828,18.73692675,464.7255668,3.506229064,0
6.923636014,260.5931543,15.48302674,607.7735673,4.013338801,1
6.635894308,194.04978,15.894674,412.5829888,4.523236866,1
6.584839333,196.133985,12.50155351,304.7136645,3.919954569,0
6.701940912,168.7454144,10.82784022,404.9307263,4.179449581,1
7.710959939,181.9381256,17.01078491,516.2840829,4.28894682,1
5.846786697,212.1620435,17.56193335,393.9528205,3.371110881,1
7.397562418,217.9367989,12.26315013,426.0030036,2.459336841,0
8.12934172,211.1233123,13.91093319,367.9887837,4.822043564,1
7.966856824,186.353361,13.91386963,461.3562275,5.115430914,1
5.514062185,212.5550663,13.06780306,524.5479749,4.460362938,0
5.498514693,180.8251138,13.18343156,419.5129576,3.074815428,1
5.158722568,119.09384,16.96398151,325.2025697,4.094605278,0
8.447404488,163.9499045,18.23871124,547.0238303,5.21830711,1
6.767523658,203.7510557,13.21432417,334.9053758,3.300253498,1
8.550525459,209.6824662,12.99676073,413.6735861,4.591997454,0
6.710633528,203.6429167,15.87954857,455.967558,3.863286909,0
6.574083864,186.9442114,12.06253381,385.0189506,4.977323508,0
6.538084087,197.4281988,18.58495937,452.1872326,5.143750122,0
7.76414261,186.1324319,22.84652911,399.1317179,4.105178268,0
7.766114454,212.317666,15.46525641,464.108595,4.399902313,0
5.171434094,207.2805308,12.7237245,552.9075895,2.949431503,0
7.459144859,217.7001303,14.46029465,494.0943388,3.841052038,0
6.994194675,216.6653186,18.96725863,369.4680721,4.398900709,0
7.47102667,177.2336434,11.28570884,401.6182184,3.70797408,1
3.388090611,212.0289445,18.20833967,353.9129274,2.798600948,0
6.115180039,226.0844294,14.53607988,429.7066808,3.69086186,0
6.332386866,186.8380279,9.641441539,233.9079651,5.159001749,1
3.989032078,216.0761379,11.18673889,399.0471809,4.409414176,0
7.280560357,228.5395427,15.1681892,392.5325975,2.919796005,1
10.77431809,163.0951058,13.52652199,477.7233747,3.229834159,1
5.796236902,156.3470946,17.54842473,571.6137009,2.483643397,1
8.544708662,181.4134021,10.24723219,393.8896156,2.31815248,1
6.718249445,197.6174938,15.55450572,641.5258452,4.488904316,1
9.58789503,195.8371052,13.0682421,323.7948624,4.666916974,0
5.675294715,228.5903923,11.42337702,330.0786128,5.021464632,1
6.958534137,187.7488492,16.71915574,350.6034312,4.1946,0
9.497261163,124.4828102,19.97031761,530.2170079,5.24210533,0
6.455004797,176.6839728,16.24550434,477.5813462,2.293431406,0
8.790851189,187.4398122,16.72237609,384.920771,3.480271755,0
8.665692083,162.3596868,19.27070873,337.9728228,3.494032184,0
6.062738419,224.8411806,13.07474968,385.3916191,4.369454697,0
6.989442177,197.6858385,14.3308863,303.5967986,3.85304755,0
8.248703054,201.3388568,12.84204806,415.6834479,3.540532004,0
6.36729853,183.789491,16.64369604,362.7754392,2.61476606,0
8.165714933,203.4193307,18.36143559,527.9125436,3.92011648,1
10.2099558,148.3792348,15.10362434,410.568172,4.112597752,0
7.814524321,180.3473084,14.28931979,370.0113729,2.901699556,0
6.920388988,252.3527992,17.12080332,368.629147,3.277601364,0
6.63036382,186.7610878,13.81575694,330.8760828,3.490587573,0
8.281120655,227.6543506,14.36366131,459.8655118,3.687995064,0
5.87797404,141.6152867,12.03404227,538.4954044,4.032259504,0
6.588207965,179.6991515,16.14931517,527.449342,3.972255856,0
7.248991198,184.0710337,15.16413394,345.3565757,4.255979651,0
7.025456548,184.4844265,14.39304637,559.0028538,2.927051442,0
7.275908774,175.2203765,17.41168255,373.3456926,5.062297798,1
5.363362645,179.9113798,9.704704113,408.9225168,3.871372489,0
7.63876177,178.2716356,11.29178773,394.1809845,4.496626599,0
7.703356821,211.3446867,10.54234179,598.6628774,4.732125346,0
4.032060534,200.0679728,16.60077716,519.2133704,4.814235096,0
7.466213132,223.1841808,14.02354722,456.2621506,2.081845657,0
7.582941677,185.0459928,12.03845715,518.0485235,4.164028619,1
7.442023084,194.7638713,18.96201401,350.0851155,2.894651172,1
8.861701557,200.6122986,13.78042674,521.7741145,3.579107242,0
8.163076383,183.1618528,18.24809789,475.2964708,3.287243971,0
9.624726886,217.3727797,20.27757141,394.0548353,2.615257476,1
9.564853066,251.8066655,18.62712569,410.3224303,3.182805359,0
8.179890443,258.9019393,12.81302796,434.5042383,4.295737731,0
8.635848719,203.3615226,12.3638167,474.6076449,4.401424715,0
5.731042139,223.7049656,14.6729271,620.3046389,3.675807027,1
10.13793229,242.005716,14.97119882,596.3463464,3.872018159,1
6.733266883,191.3056274,20.81134248,424.6668217,3.765693648,1
8.641634075,206.3419731,14.70860272,345.4893819,3.416625245,0
6.9870415,169.7271158,17.31468113,425.670964,4.475161103,0
6.730883602,192.4360764,11.82740117,326.3507452,4.359137364,0
6.61977546,150.7183614,7.710769288,431.430087,4.086920567,0
6.934310583,228.1944755,17.81190034,403.2150907,4.210975273,0
8.922409559,207.5207264,15.69273832,468.5383258,4.081728016,0
8.384296439,223.3281852,10.64516386,318.0426478,3.460998376,0
7.426274011,192.1452539,18.73638048,590.507222,4.363335813,0
7.953878115,178.0665496,18.63860277,356.294341,2.86022397,0
6.095511875,200.0458176,16.02998892,444.4542113,4.302015723,0
6.954907217,159.7663994,10.66349163,482.5982702,3.169714976,0
9.918717064,199.1812511,15.96604294,430.5077069,3.385508444,0
7.725332908,252.2654912,17.48584425,339.4113267,3.724836704,0
6.124672271,179.5797525,13.83511668,467.171822,3.631006709,0
7.197795992,168.6409754,12.43757097,566.2506937,3.844013287,0
5.970035657,230.4493293,13.32598708,327.786642,5.428674072,0
5.412119545,272.5146852,15.30774609,347.8044159,5.680346587,1
6.772156538,196.9000984,17.70572731,347.5883747,3.827255961,1
6.991685153,152.9762171,15.48537787,460.1461742,3.72482356,1
6.090016057,216.7362319,10.75484155,409.4272358,2.943521712,0
7.420640789,212.7355853,12.08667531,523.602714,5.42376733,1
4.909518983,186.1907032,12.15945691,460.5667219,3.785506644,1
6.919726155,194.8589999,11.98396088,394.8293259,4.12082788,1
7.691486298,155.1853193,16.21496565,536.8895891,4.042497483,0
7.945407487,211.8000845,9.619021313,392.1660879,5.428916724,0
6.115637546,240.9751559,21.30504837,407.3195393,3.723625473,0
8.15121531,219.56005,14.95129501,460.528736,3.523980506,0
8.727778876,202.4195048,16.61145787,461.9588119,3.831540451,0
8.445219159,228.5228602,14.55422004,361.705354,4.400705862,0
8.249550509,230.9328321,17.05118473,364.9311281,4.284831119,1
6.047380857,230.5862845,12.59384807,333.5307684,2.216729691,0
8.430471662,195.7172935,12.26917795,282.5999184,3.253920433,1
10.50966863,213.8768725,16.59093153,411.2169781,3.505078834,0
3.676844993,173.6777021,8.38640745,599.7292459,5.461473096,0
6.47237105,164.7689015,12.76414071,368.0795101,4.134575197,1
7.539742095,201.9593172,14.98564916,516.3545597,4.21067784,0
7.157337864,214.0101011,15.44604899,506.899657,5.183622115,0
7.949964795,186.7891507,20.53968805,406.612743,3.31715245,1
5.840811554,157.8825745,11.87038215,550.1374052,5.049463526,0
7.274198051,156.1108292,12.31249282,591.801472,3.152762794,1
8.185923417,240.9791038,13.10991087,410.1582218,3.566945145,1
5.628406919,226.8300426,15.01924062,351.1612132,5.050683115,1
5.404510674,258.9034888,15.51220766,396.9112142,3.998175886,0
7.725192099,213.9513281,17.03246611,338.2142583,4.163325537,1
7.376161138,199.1701598,16.94829245,357.3729312,4.010235394,1
7.76618666,223.0578346,6.747761289,482.4062361,3.674225442,0
5.973951249,182.1433283,9.209972147,481.9019289,4.208923205,0
7.855906368,209.7518024,18.52520716,368.4375609,4.15188983,0
7.059940234,178.8053803,10.79548173,520.2728606,2.949938823,1
4.400509039,119.3340356,14.91210868,328.3997635,4.010809123,0
8.28876546,211.4527443,15.0985705,525.0886107,3.580523461,0
7.171593555,250.2252965,7.923397634,462.7669762,4.62273611,1
7.830607591,213.2492578,16.87239534,405.2787385,3.551568013,1
5.099932005,189.6659365,14.73229122,334.5123059,5.159301249,1
5.230453969,152.0941694,12.59419659,307.9180751,3.695615112,1
6.833111019,178.6580737,19.37032847,415.0974385,3.021573595,1
7.423586012,180.4538713,7.665923381,429.8599986,3.365397495,1
7.702183099,192.1375306,14.37633691,646.7325987,4.382159162,1
9.687260028,190.1628691,9.106873165,461.0702093,3.085835467,0
7.648877928,188.5069774,12.85451911,393.293539,4.953533863,0
7.015332583,222.1130042,8.840514451,420.1368731,5.251223104,1
7.117917746,216.1163186,17.5391297,331.971661,4.213567957,0
6.150487601,240.8884224,12.34038423,354.3925259,3.551655811,1
7.864649673,218.1531069,14.78598251,414.3651494,3.585933522,0
7.313446756,158.7074718,10.89008481,436.5172742,2.220639923,1
6.583064856,163.3616035,18.09454383,383.1245035,3.772858553,0
5.609025354,271.6308238,17.04868332,443.8725583,3.354890148,1
7.102446618,243.4129415,16.07277357,341.4387805,3.065508372,0
5.913132933,184.3931561,21.91737699,563.4099697,3.900211314,1
5.866250668,146.8656798,15.52277262,414.4270167,4.281313459,0
6.071838864,217.8265309,16.54223929,612.0949257,2.691610395,1
6.747415283,250.4195546,15.3572898,339.3447401,3.377450524,1
7.917608595,181.5253898,13.0436168,291.7960672,3.784085381,1
7.74045387,182.5410725,8.866966526,489.0470441,3.54131667,0
7.967344823,180.5317069,11.26512723,386.0553312,4.069358772,0
8.1414299,211.7942673,15.40338969,363.1293527,4.350921901,1
8.379512703,164.1681664,19.34998175,430.2389206,3.749818066,1
9.130607244,226.4037413,11.75171842,440.5430991,5.288486793,0
7.130099196,275.6797801,18.32287885,383.4550683,1.986191593,0
6.339142826,167.4197106,21.88708769,372.5116274,3.355765016,1
6.163519015,185.7903173,16.16205859,411.1835887,3.477244889,1
5.903465715,201.8640323,18.00670264,434.7197472,4.587086719,0
5.728823779,197.1918394,14.17650116,445.0696363,4.41217355,1
7.256015039,196.6498226,8.148929055,324.2501476,4.534960273,1
5.198067643,200.4644449,17.23865591,573.1355324,3.295033859,0
5.842754601,202.0447753,18.18983851,475.1429562,4.490392564,1
6.037428194,227.0339937,7.122391113,306.3862826,3.594217364,1
7.708109989,188.9978501,16.09019349,523.0526626,4.896625908,1
4.02905271,203.3868565,13.75883583,503.7324283,4.179656267,0
7.408985467,204.9617498,11.53214401,504.1459941,3.772420928,0
4.238282525,134.8895096,12.42737775,402.4271738,3.787425889,1
5.117390303,225.6574044,8.073420571,356.8622871,3.937188442,1
6.775631133,154.3725428,17.11854325,597.9792737,3.017544306,1
6.342671183,157.0461254,14.01914892,351.0242557,4.582591795,0
6.715940564,218.0623835,14.35459508,349.00307,2.404729206,1
6.707685556,199.2853743,14.58729016,454.73241,3.822668715,1
10.20142576,190.799079,18.52543363,331.3789519,3.964449588,0
7.86509497,210.0392943,12.87934115,403.3605959,4.795025555,0
8.990317234,195.8090284,15.25439184,551.5403898,4.494544339,0
8.67993497,242.2286673,18.70440906,352.9425881,3.873470298,0
5.161878763,179.6364093,14.05970778,485.3119536,4.320100541,1
9.012100313,268.6792987,12.01586777,549.827142,4.962329207,0
4.37047658,188.6540373,16.34683848,456.3084539,4.649382034,0
5.303764337,231.0187838,14.53124525,465.8305394,4.024520851,1
8.594677108,263.7645927,13.579996,588.8527329,4.754072499,0
6.136907177,151.784319,13.71370292,363.6184916,4.704585018,0
7.159613912,167.8233153,15.58190274,437.3485849,4.943842601,1
4.801154368,180.7728708,12.40136807,587.3950117,4.418638132,0
4.731320076,230.9386935,16.62093299,384.8067303,5.457892224,1
9.868877881,214.1662353,19.18844138,424.2928308,3.355489791,0
7.309596474,193.4725961,12.84436555,426.5619276,4.048202463,0
8.250830009,184.3851244,13.79133661,412.9471156,2.604707845,1
6.166348223,210.0865581,12.28923761,217.3583296,4.816304244,1
7.916669699,201.455808,17.82192185,432.5899955,4.275192719,1
3.994497606,179.454192,13.91682032,538.1749592,3.379147351,1
6.775582812,218.4149289,10.52016145,358.7176769,4.333636278,1
6.099646705,237.9199268,19.27005426,291.1048366,3.172789769,0
7.669012537,205.5956353,10.82904486,407.7216133,4.589512953,1
7.920794564,173.3571506,16.47783972,471.3686946,3.374326523,0
8.837786915,195.8272127,12.29161551,514.9259969,2.087080217,1
6.417716047,209.7024252,11.36907107,289.4501183,4.210327061,1
4.909640554,157.2404584,11.02379955,311.7457571,5.34532394,0
6.729191489,178.4936319,14.80519846,341.7747779,5.112254251,1
8.394509585,224.3471475,17.21367608,476.5794564,3.712472834,0
6.309891576,133.6499247,17.20000825,381.0587763,3.603040462,1
6.361666803,175.0439989,10.55857558,302.1907102,3.681765114,0
7.835906989,206.6657881,16.16718554,474.9897733,3.183864093,1
5.980357227,181.2587047,8.828688919,543.3479764,4.247240149,0
9.894562129,128.5857327,9.105812815,480.6676165,4.61753288,0
7.350378987,193.6333668,16.51972223,557.4956847,3.663922184,0
6.103731305,184.3286927,7.655381321,334.9497392,3.38304892,1
6.499067998,173.7688739,13.98629365,593.5617556,4.355880125,0
9.146557556,226.0934249,14.11047624,459.5690214,3.210881939,1
5.575920648,223.3740073,12.24948915,252.9683278,4.294447559,0
6.300001767,172.3502811,18.73793089,485.6724565,3.709437181,1
3.681076271,144.2652699,13.65110537,564.183824,3.893070403,1
3.84645395,211.7572051,21.7651695,371.2693736,3.143430669,0
7.851925692,235.3383115,11.86337036,505.6656389,5.204044178,1
7.058866081,191.5484007,12.57442047,462.9937287,3.937334184,1
6.394980461,220.4223891,19.63704162,353.3654184,4.732002727,0
5.646083312,219.3429325,16.65011437,401.2562923,3.938505627,1
5.974583248,197.1027246,11.16909021,410.8041321,3.721974696,1
5.258414737,210.9294949,18.06501505,363.5707949,3.730792788,1
10.38613293,200.8911924,14.31941121,336.2797071,4.921340625,0
6.490037175,205.5415172,15.80508483,479.7861954,2.430883294,0
9.836030547,230.4719215,14.38371843,300.0624866,4.219118008,0
9.925041328,238.7133934,13.55036657,405.9001841,4.703803489,0
7.543700466,161.6231416,13.33676961,440.2834456,3.630536578,1
7.765635562,173.1855689,11.51512302,355.9980259,3.21444964,0
9.638222268,226.4702151,13.72888316,278.2514237,4.614369674,1
7.565198073,213.4282694,15.66995529,341.7164586,5.185000024,1
4.349439999,157.5133609,10.66725445,432.642307,4.442711502,0
6.128425635,141.4924095,16.43584291,415.0087369,4.633823862,0
7.785106673,174.8893609,13.82554783,491.4317215,4.904613044,0
5.946160789,190.5515721,12.41542979,499.9375021,4.903632079,0
6.98981377,221.0002353,12.28623693,326.5863598,4.808582691,0
7.033495055,191.8802166,17.19164621,496.1982994,3.678957092,1
5.652501287,187.8311802,15.49632921,456.2597911,4.856444192,1
9.281302611,215.9076249,19.03487739,383.2600282,4.069976589,0
8.051022203,171.751754,16.19287015,496.9062662,3.767443126,1
6.957433638,214.380139,17.40726104,468.5550615,4.89205044,1
9.504157788,195.1092427,14.35936496,382.4730046,4.343041373,0
7.704410252,234.6359511,14.89756316,397.3996598,3.031364369,0
7.303051906,196.9528752,14.66556053,451.605924,4.14486994,0
8.759488715,219.92139,17.76334283,443.5480065,2.88957811,0
7.603775446,214.682778,12.01067596,321.0690741,3.584985024,1
5.608745232,152.9540623,14.38072463,596.0763683,4.644211645,0
4.881729594,136.9904663,13.39939183,358.0463182,3.050197585,1
7.046548537,128.4825174,15.14200557,348.2645907,2.869226102,1
5.830542049,165.4670247,16.66661347,494.1545047,5.19211665,0
9.869231935,223.7726613,14.20266406,356.1819159,4.736849577,1
7.535700191,221.7924809,17.73188235,583.4364875,4.208354354,1
7.457979827,183.4613095,8.963253883,482.6371798,4.497730796,1
7.255798597,200.1637946,12.30563441,489.2721602,3.968177083,1
7.71408936,194.7382822,10.64178919,347.8292033,3.182582857,1
7.366671989,234.2006412,15.16157744,393.2539151,3.394450273,1
6.411525836,197.6848791,12.90210861,436.0564853,2.200678202,0
5.188776875,178.9932688,18.84038348,404.5611293,3.769503907,1
4.857802624,222.3999901,15.53056336,417.8040634,3.966570845,1
10.90507641,207.0048366,17.55687962,575.3090369,3.720264379,1
6.259651603,208.3794303,5.567692791,380.2401927,4.213405262,1
8.237142634,190.0596949,17.74094364,377.6820972,4.939109441,0
8.693104326,184.7728094,13.97834793,560.9659102,2.898223061,0
7.285371191,169.14919,15.26050986,373.1902821,3.694482047,0
7.136102613,186.5827058,15.64512979,355.9372383,2.574191772,1
5.756475689,171.9718037,11.36475106,442.7587559,4.002081517,1
7.261550522,179.8897882,17.28771328,501.1827807,3.636364183,0
8.291299006,211.2170343,12.6146689,475.9091299,3.424701921,1
7.260904363,189.077962,14.39160618,390.2852661,4.383823385,0
10.68296643,173.3754984,10.09086975,323.8079132,3.999775382,0
5.023380784,136.9768791,14.24509139,454.8848091,4.477351412,1
8.628893415,186.6377119,12.38763298,392.7068864,3.071350371,1
8.757110512,185.4193669,18.2352202,408.0957972,3.80879301,1
6.888842932,188.9206706,12.37708331,465.3469791,4.512332449,1
7.377036504,175.0082757,11.91573964,579.4618244,4.531658688,0
4.775221956,231.9985786,17.20749438,526.067651,3.223080865,1
8.552993665,199.5997844,23.04237563,316.2575134,3.108673907,0
6.495435285,252.0109026,9.854011285,330.0450518,3.39047054,0
9.434005875,158.38784,14.38834959,476.8420108,4.201054364,1
8.394397412,187.6434114,13.3748312,376.2411457,2.83390143,0
7.497987815,185.8102808,15.12428645,476.3871494,5.738991025,1
8.003031485,186.4630821,10.15323287,561.6131872,3.137551206,0
6.272474991,190.2007131,16.55717663,448.5682598,4.61253578,1
4.233558617,194.9750439,14.85919826,355.8170973,3.515672079,0
7.06614184,207.3614294,12.16833372,503.2533171,4.127599073,1
8.809296432,226.1059008,14.33883976,350.1166859,3.87905374,0
5.585116998,143.505413,11.57521526,437.1246646,4.148342955,0
4.556656719,156.4229409,7.897724429,483.7457161,4.392257325,0
7.345138417,202.174463,17.29974005,600.2950276,4.297994791,0
6.26637841,163.3854045,9.938444984,295.6751366,2.936610535,1
